id,DATE,CARDINAL,ORG,GPE,PERSON,FAC,NORP,ORDINAL,LOC,PERCENT,TIME,PRODUCT,MONEY,WORK_OF_ART,EVENT,LAW,QUANTITY,LANGUAGE
p312hz,4,3,12,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0
p2ysaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p303n3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p2zy6v,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
p31hqu,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p343ur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p31rz3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p30x7j,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p33e39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p300xi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p30cd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p324ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p33apb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p33ahq,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p2y7i4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
p328m5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p30s5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3043o,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p348da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p333nt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p33g7w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p32iy4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p30msj,4,2,29,3,9,0,0,2,0,1,0,0,0,0,0,0,0,0
p33vfj,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
p32knj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p32lko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p307ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p31pcz,8,5,22,6,17,0,0,0,1,0,0,1,5,0,0,0,0,0
p343qp,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
p32zew,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37wwa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p38hc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p35lnx,13,5,18,4,7,0,4,1,0,2,3,1,11,0,0,0,0,0
p3685q,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
p38irh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3a21f,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37bul,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
p3asot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p38zpu,2,1,11,5,10,0,1,0,0,0,0,0,2,0,0,0,0,0
p36cpt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3astp,1,2,7,1,7,0,0,0,0,0,0,0,2,0,1,0,0,0
p38tyk,3,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
p36cv7,5,12,22,2,2,0,0,1,0,0,2,1,2,4,0,0,0,0
p38bih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37nbn,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
p3950y,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p36xlj,2,0,7,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0
p379j4,1,1,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
p3b0ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3apsm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3a31c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p39har,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p3aj31,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
p3b37x,5,0,5,7,9,0,5,1,0,0,0,0,2,0,0,0,0,0
p39f8u,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37e46,1,1,2,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0
p36j0q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p38p1h,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3bg8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3bwed,2,2,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0
p3cvyw,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
p3bhe2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p3bsfv,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3cjdd,9,3,6,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0
p3c7pr,21,0,5,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0
p3ce6w,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
p3bovn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3by6q,4,2,19,0,4,0,0,4,0,1,0,0,18,0,0,0,0,0
p3ad9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3b49w,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3djix,3,7,3,1,5,0,0,2,0,3,0,0,1,0,0,0,0,0
p3dzb5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
p3ew5n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3dezt,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p3krs2,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
p3e2pc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3h6z1,4,22,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0
p3ja7x,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3k8j8,11,2,1,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0
p3h0fd,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
p3gd3y,2,4,8,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0
p3hjfn,4,0,11,0,13,0,1,0,0,0,0,1,0,1,0,0,0,0
p3d395,5,2,21,4,14,0,0,0,0,0,0,0,1,0,0,1,0,0
p3jevy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3dmcq,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
p3l2pc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3koge,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
p3l0zb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3icur,4,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3kzr4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3l6ve,7,0,9,1,5,0,0,1,0,5,1,0,5,0,0,0,0,0
p3kwda,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
p3jccn,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
p3k48f,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3kl6e,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
p3e9i3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3k6bt,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
p3iv83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3juig,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
p3kzdw,4,0,18,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0
p3jmlz,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3gxi7,6,3,5,1,3,0,1,0,0,0,0,0,4,1,0,0,0,0
p3kd43,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
p3m6q2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3ljn3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
p3ozoo,3,2,5,1,6,0,0,0,0,1,0,1,0,0,0,0,0,0
p3luz7,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0
p3nhau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3lq95,2,1,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
p3m5gq,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
p3nowr,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
p3lvji,1,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0
p3lps6,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
p3m73f,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
p3oxl5,25,11,20,16,7,0,2,6,2,9,1,0,2,1,0,0,0,0
p3niwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3n0i3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
p3m253,0,1,10,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
p3or3z,1,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p3m5yr,2,0,3,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0
p3l2cl,1,0,7,0,3,0,0,1,0,0,0,0,5,0,0,0,0,0
p3lii6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3loh1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3p4ql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3od56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
p3o9p9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3luxz,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
p3oxk8,10,2,5,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0
p3mko9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
p3tff2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p3qayi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3rl8m,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0
p3v0mu,0,0,1,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0
p3shxg,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3rx9w,0,5,3,0,0,0,0,0,0,9,0,0,21,0,0,0,0,0
p3retd,7,7,24,15,3,0,4,2,0,0,0,0,3,0,0,0,0,0
p3r828,3,0,13,1,6,0,3,3,0,1,0,0,1,0,0,0,0,0
p3topi,15,16,67,5,23,0,3,6,1,4,0,0,15,4,0,0,0,0
p3sm8m,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
p3u815,0,4,3,0,1,0,0,0,0,2,2,0,3,0,0,0,0,0
p3tzdt,5,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
p3ucpt,4,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0
p3r55l,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
p3t7y0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3wd3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3vq3g,2,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
p3s1t9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p3uykg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
p3vzht,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3sta2,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
p3we85,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p3tl59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3trm3,3,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
p3tr9x,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
p3xrr0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3xfu7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3ydky,0,1,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0
p3xn6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3x0fk,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
p3xe1z,1,2,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0
p3y29r,6,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
p3ygaf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3w69c,3,12,7,0,2,0,0,1,0,3,4,1,2,0,0,0,0,0
p3x7zo,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
p40e1x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p42vcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4368r,10,1,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p440uj,1,0,7,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0
p45gea,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p44uoo,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
p41096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p42m9w,6,0,1,2,0,0,0,0,0,4,0,0,2,0,0,0,0,0
p45vnl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p440dl,2,1,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0
p3yee6,8,18,21,1,15,0,0,1,0,6,1,0,5,0,0,0,0,0
p43jgv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p44tte,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45uev,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3yudy,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
p43sme,0,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
p44z9i,5,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
p40ncr,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p43kak,2,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
p43q8j,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p424ok,0,2,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0
p45py4,27,0,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
p41m0e,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
p44axn,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
p4461e,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
p44oyp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45l2c,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
p420sv,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p429x5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p43t5h,12,5,23,4,8,2,5,2,0,0,0,0,1,2,2,0,1,0
p446g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p42i44,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p455um,0,1,7,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0
p47vr0,20,14,33,6,12,0,1,2,0,3,0,0,16,0,0,0,0,0
p4ajfg,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
p46tqq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p46kg2,1,13,4,0,2,0,0,0,0,1,0,0,4,0,0,0,2,0
p4abwa,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4876g,9,13,9,5,18,0,0,1,0,1,0,1,8,1,0,0,0,0
p474kt,1,2,11,2,3,0,0,0,0,0,0,0,4,0,0,0,0,0
p4agu0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p48a33,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
p49w7c,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
p48is3,5,8,5,7,1,0,5,4,0,10,0,0,0,0,0,0,1,0
p49nd5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p4a6cc,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p4anxl,5,1,6,0,9,0,0,0,0,2,2,1,4,0,0,0,0,0
p48jte,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p4amda,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p4b6eu,11,3,19,1,17,0,0,2,0,0,2,1,1,0,0,0,0,0
p46s5p,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
p4byeg,1,1,0,1,1,0,0,1,2,0,0,0,5,0,0,0,0,0
p4a7ig,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
p46k31,5,5,10,10,3,1,7,0,1,1,0,1,1,0,0,0,0,0
p4ayfa,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p49e69,4,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
p4afp6,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
p49poy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4bb6a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p48a7k,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p47niy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p49fq1,0,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
p4c417,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4a09o,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p46up8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p48v6e,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4bsrg,1,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
p4fh8r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4d7g1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
p4f8pi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4foge,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
p4gi2e,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
p4ey2a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4ddwd,1,1,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
p4hg59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4bsmj,3,22,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0
p4f03k,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p4gzce,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4gsid,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p4f5ai,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p4g04l,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4i558,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4hm8e,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4g2hy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4e25v,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4gve6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4hrkx,0,4,8,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
p4gkwb,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
p4hdtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4hwiy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
p4ib1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4iuyw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4iuus,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p4ims7,0,0,2,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0
p4izlx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4j73t,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p4inn8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4iqza,4,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
p4hzwv,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4jhgp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4l9ri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4o2im,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4oubg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p4quu0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4kejq,1,4,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
p4p8nm,1,0,13,6,7,0,1,1,0,0,0,0,4,1,0,0,0,0
p4pria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4qq3t,9,5,1,3,0,0,0,0,0,0,0,1,5,0,0,0,0,0
p4kl99,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
p4qum9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4njt2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p4n5d2,6,4,5,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0
p4r579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4r9ag,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
p4qpe3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p4q4f3,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
p4qmeq,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
p4r1u8,6,5,14,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
p4r9nk,6,8,14,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0
p4nsa5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4rj1l,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p4quo9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4kvcy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4qyua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4rkn3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4mn3c,2,1,11,5,7,0,0,3,0,0,0,2,0,3,0,0,0,0
p4q525,3,2,9,26,8,0,3,2,0,4,0,0,1,2,0,0,0,0
p4lx4w,1,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
p4oyrc,4,1,21,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0
p4qjx9,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p4riay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4rg5b,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
p4pdeh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4ov47,2,0,5,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0
p4t2pk,12,1,8,1,5,0,6,0,0,2,0,1,1,0,0,0,0,0
p4t60l,26,21,33,1,1,0,1,4,0,5,1,0,4,0,0,0,1,0
p4smut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4v291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4vst5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4ur1d,4,7,11,0,3,0,0,6,0,1,0,1,1,0,0,0,0,0
p4slr0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
p4sdcu,6,2,4,2,5,1,7,0,0,0,1,1,4,1,0,0,0,0
p4tqea,5,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
p4sccs,0,2,11,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0
p4wijs,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p4up8x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4wb70,1,4,23,12,5,0,1,0,2,0,0,6,5,1,0,0,0,0
p4vf23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4sf9j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4ttay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4x5s4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4ro7o,9,24,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0
p4x3m9,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
p4subb,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
p4vvf0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
p4tzol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4vcua,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4w3xa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4wp26,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
p4ug9c,18,0,13,1,4,0,6,1,0,4,0,4,1,0,0,0,0,0
p4wai2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p4vke4,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
p4uu5y,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
p4vquf,3,7,5,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0
p4ujtg,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
p4u3h1,1,6,18,0,1,0,0,1,0,4,0,0,1,0,0,0,1,0
